country,subnational1,subnational2,umd_tree_cover_density_2000__threshold,umd_tree_cover_extent_2000__ha,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,gfw_forest_carbon_gross_emissions_2001__Mg_CO2e,gfw_forest_carbon_gross_emissions_2002__Mg_CO2e,gfw_forest_carbon_gross_emissions_2003__Mg_CO2e,gfw_forest_carbon_gross_emissions_2004__Mg_CO2e,gfw_forest_carbon_gross_emissions_2005__Mg_CO2e,gfw_forest_carbon_gross_emissions_2006__Mg_CO2e,gfw_forest_carbon_gross_emissions_2007__Mg_CO2e,gfw_forest_carbon_gross_emissions_2008__Mg_CO2e,gfw_forest_carbon_gross_emissions_2009__Mg_CO2e,gfw_forest_carbon_gross_emissions_2010__Mg_CO2e,gfw_forest_carbon_gross_emissions_2011__Mg_CO2e,gfw_forest_carbon_gross_emissions_2012__Mg_CO2e,gfw_forest_carbon_gross_emissions_2013__Mg_CO2e,gfw_forest_carbon_gross_emissions_2014__Mg_CO2e,gfw_forest_carbon_gross_emissions_2015__Mg_CO2e,gfw_forest_carbon_gross_emissions_2016__Mg_CO2e,gfw_forest_carbon_gross_emissions_2017__Mg_CO2e,gfw_forest_carbon_gross_emissions_2018__Mg_CO2e,gfw_forest_carbon_gross_emissions_2019__Mg_CO2e,gfw_forest_carbon_gross_emissions_2020__Mg_CO2e,gfw_forest_carbon_gross_emissions_2021__Mg_CO2e,gfw_forest_carbon_gross_emissions_2022__Mg_CO2e,gfw_forest_carbon_gross_emissions_2023__Mg_CO2e,gfw_forest_carbon_gross_emissions_2024__Mg_CO2e
Ukraine,Dnipropetrovs'k,Dnipropetrovs'ka,75,1588,86765,222,491,15110,-14619,45,116,33,24,220,39,233,39,218,522,1142,166,507,126,0,130,269,1130,379,130,3226,1579,902,614
Ukraine,Dnipropetrovs'k,Dnipropetrovs'kyi,0,143069,509366,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Dnipropetrovs'kyi,10,16756,483648,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Dnipropetrovs'kyi,15,13876,435745,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Dnipropetrovs'kyi,20,12686,414706,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Dnipropetrovs'kyi,25,11322,390350,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Dnipropetrovs'kyi,30,9345,354439,139,1762,71487,-69725,395,4079,532,429,543,436,1828,1712,7683,1859,1267,1782,914,569,429,2342,8202,2402,576,1076,1113,404,1210,522
Ukraine,Dnipropetrovs'k,Dnipropetrovs'kyi,50,5978,278092,177,1513,46925,-45413,337,3717,357,265,356,424,1466,1621,6679,1441,991,1614,766,496,421,2025,7679,2036,551,640,902,346,832,354
Ukraine,Dnipropetrovs'k,Dnipropetrovs'kyi,75,2206,117521,208,747,21111,-20364,84,2206,107,95,219,274,511,552,3807,865,563,411,441,401,362,980,3480,961,160,269,445,209,280,246
Ukraine,Dnipropetrovs'k,Iurïvs'kyi,0,85217,190988,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Iurïvs'kyi,10,6927,183665,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Iurïvs'kyi,15,5851,166284,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Iurïvs'kyi,20,5175,155166,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Iurïvs'kyi,25,4535,144231,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Iurïvs'kyi,30,3738,130421,63,146,30927,-30781,139,239,132,0,112,18,120,33,49,0,242,150,0,0,212,0,167,96,0,28,127,616,498,523
Ukraine,Dnipropetrovs'k,Iurïvs'kyi,50,2182,99381,87,120,18226,-18105,139,196,132,0,110,0,120,25,49,0,219,80,0,0,189,0,87,43,0,28,87,471,422,494
Ukraine,Dnipropetrovs'k,Iurïvs'kyi,75,1037,54405,105,50,9229,-9179,124,110,104,0,43,0,15,21,7,0,113,21,0,0,89,0,24,43,0,0,0,104,167,203
Ukraine,Dnipropetrovs'k,Krynychans'kyi,0,170709,258882,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Krynychans'kyi,10,9859,246895,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Krynychans'kyi,15,8067,217450,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Krynychans'kyi,20,7026,199736,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Krynychans'kyi,25,5805,177783,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Krynychans'kyi,30,4517,154543,150,555,37962,-37409,259,298,506,457,43,1300,1151,534,1592,894,207,583,21,239,0,86,636,31,147,1735,858,653,1060,29
Ukraine,Dnipropetrovs'k,Krynychans'kyi,50,2326,106281,185,466,20421,-19956,177,228,457,416,33,1108,1001,420,1396,894,60,431,21,239,0,36,567,31,135,1618,722,547,618,0
Ukraine,Dnipropetrovs'k,Krynychans'kyi,75,654,35924,217,219,7489,-7269,83,151,209,263,17,629,362,117,408,384,43,326,21,111,0,21,377,0,90,542,380,337,383,0
Ukraine,Dnipropetrovs'k,Kryvoriz'kyi,0,135746,727328,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Kryvoriz'kyi,10,24716,684942,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Kryvoriz'kyi,15,20557,612657,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Kryvoriz'kyi,20,18404,570210,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Kryvoriz'kyi,25,15834,518986,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Kryvoriz'kyi,30,12812,461010,109,1578,105413,-103835,333,1711,411,779,324,1629,2508,1237,1274,2083,1449,511,395,1049,242,1177,1809,1075,1649,822,2738,9914,2065,704
Ukraine,Dnipropetrovs'k,Kryvoriz'kyi,50,7354,337034,138,1255,61459,-60205,328,1040,238,627,207,1187,2192,906,1151,1954,1175,387,368,986,231,507,899,953,1143,619,1670,8907,1809,620
Ukraine,Dnipropetrovs'k,Kryvoriz'kyi,75,4290,216181,151,809,37549,-36740,252,419,106,327,137,439,1105,442,467,1568,688,98,225,777,63,353,214,765,520,343,898,7435,1183,600
Ukraine,Dnipropetrovs'k,KryvyiRig,0,36151,368340,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,KryvyiRig,10,11469,335790,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,KryvyiRig,15,9558,296406,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,KryvyiRig,20,8546,272500,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,KryvyiRig,25,7255,242661,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,KryvyiRig,30,5893,211850,106,1135,50634,-49499,124,405,304,627,357,563,148,543,397,125,144,296,601,0,43,1466,1775,2054,1535,6539,4782,1643,1787,987
Ukraine,Dnipropetrovs'k,KryvyiRig,50,3029,141025,138,888,27309,-26421,105,307,275,498,267,395,56,478,267,100,118,286,565,0,0,1193,1576,1895,1364,4939,3310,1162,1376,800
Ukraine,Dnipropetrovs'k,KryvyiRig,75,1345,70459,159,489,13920,-13431,20,104,72,155,56,259,56,207,121,100,19,106,215,0,0,272,1188,1401,900,2435,1671,784,902,679
Ukraine,Dnipropetrovs'k,Mahdalynivs'kyi,0,157887,296886,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Mahdalynivs'kyi,10,11196,270151,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Mahdalynivs'kyi,15,9397,239454,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Mahdalynivs'kyi,20,8360,221205,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Mahdalynivs'kyi,25,7101,198844,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Mahdalynivs'kyi,30,5532,170503,62,994,46251,-45257,285,502,131,172,213,1092,471,677,1425,571,2573,2256,3052,641,199,742,1596,471,353,5138,246,482,0,567
Ukraine,Dnipropetrovs'k,Mahdalynivs'kyi,50,2290,99773,90,878,19656,-18778,265,431,131,144,162,1052,398,631,1272,541,2481,2078,2767,475,136,742,1507,458,329,4132,233,370,0,332
Ukraine,Dnipropetrovs'k,Mahdalynivs'kyi,75,591,31747,106,385,6181,-5796,177,131,87,66,0,401,187,518,675,216,1669,1111,609,311,0,702,508,88,0,1509,144,78,0,61
Ukraine,Dnipropetrovs'k,Marhanets'ka,0,2437,29165,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Marhanets'ka,10,940,28423,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Marhanets'ka,15,827,26234,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Marhanets'ka,20,784,25391,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Marhanets'ka,25,728,24224,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Marhanets'ka,30,626,22096,69,18,3294,-3275,12,0,0,88,0,0,6,0,99,78,0,152,0,0,0,0,0,0,0,0,3,0,0,0
Ukraine,Dnipropetrovs'k,Marhanets'ka,50,411,17138,83,16,2229,-2213,12,0,0,79,0,0,0,0,99,78,0,98,0,0,0,0,0,0,0,0,3,0,0,0
Ukraine,Dnipropetrovs'k,Marhanets'ka,75,208,9849,94,6,1247,-1240,0,0,0,0,0,0,0,0,81,35,0,39,0,0,0,0,0,0,0,0,3,0,0,0
Ukraine,Dnipropetrovs'k,Mezhivs'kyi,0,121559,213817,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Mezhivs'kyi,10,8642,205425,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Mezhivs'kyi,15,6804,175850,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Mezhivs'kyi,20,5778,158548,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Mezhivs'kyi,25,4840,141968,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Mezhivs'kyi,30,3865,124676,73,527,31554,-31026,150,182,506,87,17,95,522,26,154,28,1504,85,0,0,0,0,26,3341,22,1040,4013,249,510,94
Ukraine,Dnipropetrovs'k,Mezhivs'kyi,50,1945,85860,91,441,16600,-16159,118,176,356,87,17,95,397,26,154,28,1379,57,0,0,0,0,12,2748,22,687,3386,249,488,94
Ukraine,Dnipropetrovs'k,Mezhivs'kyi,75,792,41522,107,252,8057,-7805,118,40,121,77,0,47,263,26,134,28,452,0,0,0,0,0,12,1439,22,154,2673,225,188,25
Ukraine,Dnipropetrovs'k,Nikopol's'ka,0,3804,1737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'ka,10,62,1472,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'ka,15,44,1109,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'ka,20,39,996,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'ka,25,32,851,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'ka,30,20,597,30,1,188,-186,0,0,0,0,0,0,0,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'ka,50,8,314,37,1,91,-91,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'ka,75,2,71,44,0,35,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'kyi,0,204331,284215,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'kyi,10,10485,268941,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'kyi,15,8533,233031,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'kyi,20,7524,213796,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'kyi,25,6411,191593,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Nikopol's'kyi,30,4988,162756,67,683,26798,-26114,118,1796,1079,405,262,659,2466,898,1126,732,808,2252,24,186,0,654,1412,56,40,18,26,225,679,470
Ukraine,Dnipropetrovs'k,Nikopol's'kyi,50,2536,104773,84,584,13915,-13331,109,1746,885,377,210,554,2248,747,926,487,706,2089,0,128,0,502,1074,56,0,10,26,215,584,334
Ukraine,Dnipropetrovs'k,Nikopol's'kyi,75,933,43236,95,279,5796,-5518,57,694,458,132,108,144,1278,392,422,211,183,839,0,86,0,363,652,0,0,0,26,70,418,152
Ukraine,Dnipropetrovs'k,Novomoskovs'ka,0,3401,75436,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'ka,10,1871,74190,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'ka,15,1714,71432,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'ka,20,1656,70219,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'ka,25,1581,68738,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'ka,30,1464,66411,85,104,11581,-11477,222,94,13,56,84,184,119,29,174,384,172,190,469,0,131,20,88,0,0,0,38,21,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'ka,50,1136,58016,100,86,8965,-8879,222,94,13,56,75,123,62,22,123,237,127,187,469,0,131,20,60,0,0,0,22,21,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'ka,75,487,26945,110,53,3942,-3890,155,40,13,42,75,92,0,0,51,121,24,84,393,0,111,0,44,0,0,0,0,21,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'kyi,0,202370,1440619,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'kyi,10,38860,1405194,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'kyi,15,34535,1333242,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'kyi,20,32590,1299897,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'kyi,25,30251,1258953,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Novomoskovs'kyi,30,27438,1207615,88,19321,214527,-195205,803,2050,13328,28116,18401,9132,20644,6955,50105,12294,151071,50609,13211,7107,10219,14751,13772,12012,5934,4142,6004,3770,7883,1403
Ukraine,Dnipropetrovs'k,Novomoskovs'kyi,50,20959,1062448,100,16461,165765,-149304,713,1577,9321,18545,13842,6126,15429,5439,40690,10631,137468,49285,12626,6650,8306,12311,12036,8881,5203,3914,5295,2928,6735,1116
Ukraine,Dnipropetrovs'k,Novomoskovs'kyi,75,10606,591065,110,10513,89293,-78780,592,697,2812,4826,4834,1989,7669,2434,23647,7499,104530,42378,8063,4351,3908,5902,7974,4385,3199,2468,3515,1163,2946,534
Ukraine,Dnipropetrovs'k,Ordzhonikidzevs'ka,0,5149,23973,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Ordzhonikidzevs'ka,10,714,21815,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Ordzhonikidzevs'ka,15,615,19855,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Ordzhonikidzevs'ka,20,571,18926,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Ordzhonikidzevs'ka,25,517,17681,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Ordzhonikidzevs'ka,30,451,16201,36,47,2091,-2044,15,0,194,0,0,33,52,39,173,17,31,51,0,0,0,282,234,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Ordzhonikidzevs'ka,50,227,10160,45,43,1063,-1020,15,0,194,0,0,33,20,39,170,17,31,38,0,0,0,262,203,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Ordzhonikidzevs'ka,75,57,2926,51,12,308,-296,0,0,57,0,0,19,20,0,59,17,0,0,0,0,0,18,85,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Pavlograd,0,6379,44752,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Pavlograd,10,1625,43087,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Pavlograd,15,1214,35891,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Pavlograd,20,1077,33320,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Pavlograd,25,878,29443,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Pavlograd,30,672,25267,71,891,5579,-4688,13,613,0,92,67,237,1899,181,322,211,9206,104,20,0,0,0,2687,4920,632,22,109,0,0,44
Ukraine,Dnipropetrovs'k,Pavlograd,50,357,17216,92,585,3199,-2615,13,33,0,82,34,237,1308,114,224,172,5575,49,20,0,0,0,2102,3372,526,22,109,0,0,44
Ukraine,Dnipropetrovs'k,Pavlograd,75,98,5398,109,216,1199,-983,0,0,0,0,18,237,677,37,0,72,2333,20,0,0,0,0,524,809,266,22,109,0,0,44
Ukraine,Dnipropetrovs'k,Pavlohrads'kyi,0,143762,617636,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Pavlohrads'kyi,10,19936,598988,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Pavlohrads'kyi,15,16690,542670,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Pavlohrads'kyi,20,14804,509433,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Pavlohrads'kyi,25,13083,476919,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Pavlohrads'kyi,30,11059,437256,117,5904,86619,-80715,1171,2984,2200,1061,2226,2568,6173,4259,24531,1016,12128,12065,5102,1245,5184,6807,14732,23466,3416,1477,2970,2290,2305,326
Ukraine,Dnipropetrovs'k,Pavlohrads'kyi,50,6929,340963,145,4525,54486,-49963,771,1833,1280,858,1997,2198,3912,3491,20228,837,7505,7705,3084,949,3899,6183,10945,19845,3154,1064,2682,1805,2270,106
Ukraine,Dnipropetrovs'k,Pavlohrads'kyi,75,3060,166507,162,2079,25786,-23707,194,540,709,509,637,733,1810,994,8601,527,2648,2541,1438,520,2274,3472,4372,11360,1845,433,1068,1244,1361,60
Ukraine,Dnipropetrovs'k,Petropavlivs'kyi,0,124045,293142,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Petropavlivs'kyi,10,11622,276502,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Petropavlivs'kyi,15,8946,230224,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Petropavlivs'kyi,20,7554,205778,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Petropavlivs'kyi,25,6286,182213,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Petropavlivs'kyi,30,4919,156402,66,817,39996,-39179,1330,958,745,89,198,238,510,174,617,189,1626,2750,62,22,16,0,3148,6014,123,513,0,139,0,149
Ukraine,Dnipropetrovs'k,Petropavlivs'kyi,50,2201,94709,86,514,18240,-17726,1096,785,573,55,163,35,379,123,504,154,1463,2630,41,22,0,0,1327,2464,85,155,0,139,0,149
Ukraine,Dnipropetrovs'k,Petropavlivs'kyi,75,758,37730,99,208,6959,-6751,684,590,100,31,99,0,73,19,287,57,519,1167,0,22,0,0,429,698,0,0,0,65,0,149
Ukraine,Dnipropetrovs'k,Petrykivs'kyi,0,83222,582854,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Petrykivs'kyi,10,16270,563275,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Petrykivs'kyi,15,13840,520932,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Petrykivs'kyi,20,12857,501930,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Petrykivs'kyi,25,11819,481298,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Dnipropetrovs'k,Petrykivs'kyi,30,10506,454834,131,6022,84638,-78614,359,4491,2474,4723,15369,8170,5326,2261,29846,2899,695,508,1340,2183,2232,15134,8757,16891,6531,9027,1887,1624,597,1217
